DATE,Time,Temp
12/6/2019,02:53:00,53
12/6/2019,03:53:00,51
12/6/2019,04:53:00,51
12/6/2019,05:53:00,52
12/6/2019,06:53:00,52
12/6/2019,07:53:00,53
12/6/2019,08:53:00,54
12/6/2019,09:53:00,55
12/6/2019,10:41:00,57
12/6/2019,10:53:00,57
12/6/2019,11:36:00,55
12/6/2019,11:53:00,54
12/6/2019,12:53:00,51
12/6/2019,13:53:00,54
12/6/2019,14:53:00,57
12/6/2019,15:53:00,56
12/6/2019,16:53:00,55
12/6/2019,17:37:00,54
12/6/2019,17:53:00,54
12/6/2019,18:03:00,54
12/6/2019,18:53:00,55
12/6/2019,19:53:00,53
12/6/2019,20:53:00,53
12/6/2019,21:53:00,53
12/6/2019,22:53:00,51
12/6/2019,23:53:00,51
12/7/2019,00:53:00,50
12/7/2019,01:05:00,50
12/7/2019,01:53:00,47
12/7/2019,02:53:00,45
12/7/2019,03:53:00,44
12/7/2019,04:53:00,44
12/7/2019,05:53:00,42
12/7/2019,06:53:00,42
12/7/2019,07:53:00,45
12/7/2019,08:53:00,53
12/7/2019,09:53:00,58
12/7/2019,10:53:00,61
12/7/2019,11:53:00,64
12/7/2019,12:53:00,65
12/7/2019,13:53:00,66
12/7/2019,14:53:00,64
12/7/2019,15:53:00,64
12/7/2019,16:53:00,62
12/7/2019,17:53:00,61
12/7/2019,18:53:00,60
12/7/2019,19:53:00,59
12/7/2019,20:53:00,57
12/7/2019,21:53:00,56
12/7/2019,22:53:00,57
12/7/2019,23:53:00,57
12/8/2019,00:53:00,56
12/8/2019,01:53:00,56
12/8/2019,02:53:00,55
12/8/2019,03:53:00,54
12/8/2019,04:53:00,54
12/8/2019,05:53:00,54
12/8/2019,06:53:00,54
12/8/2019,07:53:00,56
12/8/2019,08:53:00,57
12/8/2019,09:53:00,60
12/8/2019,10:53:00,61
12/8/2019,11:53:00,63
12/8/2019,12:53:00,64
12/8/2019,13:53:00,63
12/8/2019,14:53:00,63
12/8/2019,15:53:00,62
12/8/2019,16:53:00,60
12/8/2019,17:53:00,61
12/8/2019,18:53:00,60
12/8/2019,19:53:00,60
12/8/2019,20:53:00,60
12/8/2019,21:45:00,58
12/8/2019,21:53:00,57
12/8/2019,22:02:00,57
12/8/2019,22:22:00,57
12/8/2019,22:53:00,58
12/8/2019,23:53:00,58
12/9/2019,00:53:00,59
12/9/2019,01:53:00,59
12/9/2019,02:16:00,59
12/9/2019,02:53:00,59
12/9/2019,03:53:00,59
12/9/2019,04:00:00,59
12/9/2019,04:53:00,59
12/9/2019,05:53:00,60
12/9/2019,06:53:00,59
12/9/2019,07:53:00,60
12/9/2019,08:53:00,62
12/9/2019,09:00:00,63
12/9/2019,09:07:00,63
12/9/2019,09:26:00,66
12/9/2019,09:53:00,66
12/9/2019,10:25:00,65
12/9/2019,10:42:00,66
12/9/2019,10:53:00,66
12/9/2019,11:12:00,68
12/9/2019,11:53:00,67
12/9/2019,12:53:00,69
12/9/2019,13:53:00,69
12/9/2019,14:53:00,69
12/9/2019,15:53:00,69
12/9/2019,16:43:00,68
12/9/2019,16:53:00,68
12/9/2019,17:04:00,68
12/9/2019,17:32:00,67
12/9/2019,17:41:00,68
12/9/2019,17:53:00,68
12/9/2019,18:51:00,68
12/9/2019,18:53:00,68
12/9/2019,19:43:00,68
12/9/2019,19:53:00,68
12/9/2019,20:24:00,68
12/9/2019,20:31:00,68
12/9/2019,20:53:00,69
12/9/2019,21:18:00,68
12/9/2019,21:53:00,68
12/9/2019,22:49:00,66
12/9/2019,22:53:00,67
12/9/2019,23:17:00,66
12/9/2019,23:32:00,66
12/9/2019,23:53:00,67
12/10/2019,00:53:00,68
12/10/2019,01:21:00,68
12/10/2019,01:53:00,69
12/10/2019,02:53:00,69
12/10/2019,03:53:00,69
12/10/2019,04:27:00,69
12/10/2019,04:40:00,67
12/10/2019,04:53:00,63
12/10/2019,05:00:00,62
12/10/2019,05:09:00,62
12/10/2019,05:53:00,60
12/10/2019,06:04:00,60
12/10/2019,06:11:00,60
12/10/2019,06:30:00,60
12/10/2019,06:39:00,59
12/10/2019,06:48:00,59
12/10/2019,06:53:00,59
12/10/2019,07:00:00,58
12/10/2019,07:12:00,57
12/10/2019,07:22:00,56
12/10/2019,07:32:00,55
12/10/2019,07:39:00,55
12/10/2019,07:53:00,55
12/10/2019,08:09:00,54
12/10/2019,08:28:00,54
12/10/2019,08:53:00,54
12/10/2019,09:45:00,52
12/10/2019,09:53:00,52
12/10/2019,10:01:00,52
12/10/2019,10:11:00,51
12/10/2019,10:28:00,51
12/10/2019,10:36:00,51
12/10/2019,10:45:00,51
12/10/2019,10:51:00,50
12/10/2019,10:53:00,50
12/10/2019,10:57:00,50
12/10/2019,11:12:00,50
12/10/2019,11:50:00,50
12/10/2019,11:53:00,50
12/10/2019,12:02:00,49
12/10/2019,12:13:00,49
12/10/2019,12:29:00,49
12/10/2019,12:46:00,48
12/10/2019,12:53:00,48
12/10/2019,13:05:00,47
12/10/2019,13:53:00,47
12/10/2019,14:04:00,46
12/10/2019,14:20:00,45
12/10/2019,14:53:00,41
12/10/2019,15:53:00,40
12/10/2019,16:51:00,39
12/10/2019,16:53:00,40
12/10/2019,17:13:00,39
12/10/2019,17:53:00,38
12/10/2019,18:51:00,37
12/10/2019,18:53:00,37
12/10/2019,19:53:00,37
12/10/2019,20:00:00,37
12/10/2019,20:53:00,37
12/10/2019,21:53:00,36
12/10/2019,22:24:00,36
12/10/2019,22:35:00,36
12/10/2019,22:53:00,35
12/10/2019,23:45:00,35
12/10/2019,23:53:00,35
12/11/2019,00:09:00,35
12/11/2019,00:53:00,35
12/11/2019,01:53:00,34
12/11/2019,02:53:00,34
12/11/2019,03:49:00,32
12/11/2019,03:53:00,32
12/11/2019,04:53:00,32
12/11/2019,05:53:00,31
12/11/2019,06:53:00,30
12/11/2019,07:53:00,31
12/11/2019,08:53:00,36
12/11/2019,09:53:00,40
12/11/2019,10:53:00,44
12/11/2019,11:53:00,46
12/11/2019,12:53:00,49
12/11/2019,13:53:00,51
12/11/2019,14:53:00,51
12/11/2019,15:53:00,50
12/11/2019,16:53:00,43
12/11/2019,17:53:00,42
12/11/2019,18:53:00,39
12/11/2019,19:53:00,36
12/11/2019,20:53:00,36
12/11/2019,21:53:00,36
12/11/2019,22:53:00,34
12/11/2019,23:53:00,38
12/12/2019,00:53:00,39
12/12/2019,01:53:00,36
12/12/2019,02:53:00,36
12/12/2019,03:53:00,34
12/12/2019,04:53:00,35
12/12/2019,05:53:00,36
12/12/2019,06:53:00,39
12/12/2019,07:53:00,43
12/12/2019,08:53:00,45
12/12/2019,09:53:00,49
12/12/2019,10:53:00,53
12/12/2019,11:53:00,55
12/12/2019,12:53:00,54
12/12/2019,13:53:00,53
12/12/2019,14:53:00,52
12/12/2019,15:53:00,51
12/12/2019,16:28:00,51
12/12/2019,16:53:00,50
12/12/2019,17:53:00,46
12/12/2019,18:53:00,45
12/12/2019,19:53:00,45
12/12/2019,20:53:00,45
12/12/2019,21:23:00,45
12/12/2019,21:53:00,45
12/12/2019,22:53:00,45
12/12/2019,23:53:00,45
12/13/2019,00:00:00,45
12/13/2019,00:27:00,45
12/13/2019,00:34:00,45
12/13/2019,00:53:00,44
12/13/2019,01:53:00,44
12/13/2019,02:53:00,44
12/13/2019,03:53:00,43
12/13/2019,04:53:00,43
12/13/2019,05:53:00,44
12/13/2019,06:53:00,43
12/13/2019,07:53:00,44
12/13/2019,08:53:00,44
12/13/2019,09:32:00,44
12/13/2019,09:46:00,45
12/13/2019,09:53:00,45
12/13/2019,10:53:00,46
12/13/2019,11:53:00,47
12/13/2019,12:53:00,47
12/13/2019,13:53:00,48
12/13/2019,14:11:00,48
12/13/2019,14:31:00,48
12/13/2019,14:53:00,47
12/13/2019,15:44:00,47
12/13/2019,15:53:00,48
12/13/2019,16:22:00,47
12/13/2019,16:53:00,48
12/13/2019,17:29:00,47
12/13/2019,17:53:00,48
12/13/2019,18:53:00,47
12/13/2019,19:21:00,47
12/13/2019,19:53:00,47
12/13/2019,20:53:00,48
12/13/2019,21:53:00,48
12/13/2019,22:53:00,48
12/13/2019,23:32:00,48
12/13/2019,23:53:00,48
12/14/2019,00:51:00,48
12/14/2019,00:53:00,48
12/14/2019,01:53:00,48
12/14/2019,02:53:00,47
12/14/2019,03:53:00,46
12/14/2019,04:06:00,46
12/14/2019,04:26:00,46
12/14/2019,04:30:00,46
12/14/2019,04:36:00,46
12/14/2019,04:53:00,45
12/14/2019,05:14:00,45
12/14/2019,05:53:00,44
12/14/2019,06:53:00,44
12/14/2019,07:05:00,44
12/14/2019,07:53:00,44
12/14/2019,08:53:00,44
12/14/2019,09:53:00,46
12/14/2019,10:41:00,49
12/14/2019,10:53:00,49
12/14/2019,11:53:00,51
12/14/2019,12:53:00,55
12/14/2019,13:53:00,55
12/14/2019,14:53:00,54
12/14/2019,15:53:00,53
12/14/2019,16:53:00,53
12/14/2019,17:53:00,50
12/14/2019,18:53:00,46
12/14/2019,19:53:00,44
12/14/2019,20:53:00,44
12/14/2019,21:53:00,44
12/14/2019,22:53:00,43
12/14/2019,23:53:00,43
12/15/2019,00:03:00,44
12/15/2019,00:53:00,47
12/15/2019,01:50:00,48
12/15/2019,01:53:00,48
12/15/2019,02:53:00,50
12/15/2019,03:53:00,50
12/15/2019,04:53:00,50
12/15/2019,05:53:00,50
12/15/2019,06:51:00,50
12/15/2019,06:53:00,50
12/15/2019,07:22:00,50
12/15/2019,07:53:00,50
12/15/2019,08:16:00,50
12/15/2019,08:49:00,50
12/15/2019,08:53:00,50
12/15/2019,09:19:00,51
12/15/2019,09:46:00,52
12/15/2019,09:53:00,53
12/15/2019,10:53:00,57
12/15/2019,11:46:00,60
12/15/2019,11:53:00,60
12/15/2019,12:53:00,60
12/15/2019,13:00:00,61
12/15/2019,13:19:00,61
12/15/2019,13:53:00,62
12/15/2019,14:53:00,63
12/15/2019,15:53:00,62
12/15/2019,16:51:00,61
12/15/2019,16:53:00,60
12/15/2019,17:31:00,60
12/15/2019,17:42:00,60
12/15/2019,17:51:00,61
12/15/2019,17:53:00,60
12/15/2019,18:07:00,59
12/15/2019,18:53:00,59
12/15/2019,19:36:00,60
12/15/2019,19:53:00,61
12/15/2019,20:53:00,61
12/15/2019,21:34:00,61
12/15/2019,21:53:00,61
12/15/2019,22:53:00,61
12/15/2019,23:53:00,62
12/16/2019,00:46:00,62
12/16/2019,00:53:00,62
12/16/2019,01:53:00,63
12/16/2019,02:53:00,63
12/16/2019,03:53:00,63
12/16/2019,04:53:00,61
12/16/2019,05:07:00,61
12/16/2019,05:38:00,61
12/16/2019,05:53:00,61
12/16/2019,06:53:00,62
12/16/2019,07:26:00,61
12/16/2019,07:53:00,62
12/16/2019,08:38:00,63
12/16/2019,08:53:00,63
12/16/2019,09:53:00,64
12/16/2019,10:53:00,66
12/16/2019,11:03:00,67
12/16/2019,11:27:00,68
12/16/2019,11:53:00,71
12/16/2019,12:53:00,72
12/16/2019,13:53:00,72
12/16/2019,14:53:00,72
12/16/2019,15:53:00,71
12/16/2019,16:05:00,71
12/16/2019,16:13:00,71
12/16/2019,16:53:00,69
12/16/2019,17:16:00,69
12/16/2019,17:53:00,69
12/16/2019,18:53:00,68
12/16/2019,19:53:00,68
12/16/2019,20:53:00,68
12/16/2019,21:50:00,66
12/16/2019,21:53:00,67
12/16/2019,22:04:00,66
12/16/2019,22:09:00,66
12/16/2019,22:22:00,67
12/16/2019,22:26:00,67
12/16/2019,22:36:00,67
12/16/2019,22:38:00,67
12/16/2019,22:50:00,66
12/16/2019,22:53:00,67
12/16/2019,23:05:00,67
12/16/2019,23:53:00,65
12/17/2019,00:02:00,65
12/17/2019,00:23:00,65
12/17/2019,00:53:00,64
12/17/2019,01:42:00,64
12/17/2019,01:53:00,63
12/17/2019,02:37:00,63
12/17/2019,02:53:00,63
12/17/2019,03:05:00,63
12/17/2019,03:19:00,57
12/17/2019,03:28:00,56
12/17/2019,03:42:00,55
12/17/2019,03:51:00,54
12/17/2019,03:53:00,54
12/17/2019,04:53:00,49
12/17/2019,05:53:00,46
12/17/2019,06:01:00,45
12/17/2019,06:14:00,45
12/17/2019,06:27:00,45
12/17/2019,06:53:00,44
12/17/2019,07:51:00,43
12/17/2019,07:53:00,43
12/17/2019,08:00:00,43
12/17/2019,08:53:00,41
12/17/2019,09:53:00,40
12/17/2019,10:53:00,39
12/17/2019,11:31:00,40
12/17/2019,11:53:00,40
12/17/2019,12:53:00,40
12/17/2019,13:24:00,40
12/17/2019,13:53:00,40
12/17/2019,14:53:00,40
12/17/2019,15:53:00,39
12/17/2019,16:53:00,39
12/17/2019,17:53:00,39
12/17/2019,18:53:00,39
12/17/2019,19:53:00,39
12/17/2019,20:53:00,38
12/17/2019,21:53:00,37
12/17/2019,22:53:00,36
12/17/2019,23:53:00,35
12/18/2019,00:27:00,33
12/18/2019,00:53:00,33
12/18/2019,01:14:00,33
12/18/2019,01:53:00,33
12/18/2019,02:53:00,33
12/18/2019,03:53:00,31
12/18/2019,04:34:00,30
12/18/2019,04:53:00,30
12/18/2019,05:53:00,29
12/18/2019,06:53:00,30
12/18/2019,07:53:00,32
12/18/2019,08:53:00,36
12/18/2019,09:53:00,40
12/18/2019,10:53:00,42
12/18/2019,11:53:00,44
12/18/2019,12:53:00,47
12/18/2019,13:53:00,48
12/18/2019,14:53:00,49
12/18/2019,15:53:00,47
12/18/2019,16:53:00,42
12/18/2019,17:53:00,37
12/18/2019,18:53:00,39
12/18/2019,19:53:00,38
12/18/2019,20:53:00,34
12/18/2019,21:53:00,33
12/18/2019,22:53:00,33
12/18/2019,23:53:00,31
12/19/2019,00:53:00,31
12/19/2019,01:53:00,30
12/19/2019,02:53:00,30
12/19/2019,03:53:00,27
12/19/2019,04:53:00,29
12/19/2019,05:53:00,28
12/19/2019,06:53:00,28
12/19/2019,07:53:00,31
12/19/2019,08:53:00,34
12/19/2019,09:53:00,41
12/19/2019,10:53:00,45
12/19/2019,11:53:00,49
12/19/2019,12:53:00,50
12/19/2019,13:53:00,54
12/19/2019,14:53:00,55
12/19/2019,15:53:00,53
12/19/2019,16:53:00,46
12/19/2019,17:53:00,41
12/19/2019,18:53:00,39
12/19/2019,19:53:00,38
12/19/2019,20:53:00,35
12/19/2019,21:53:00,36
12/19/2019,22:53:00,36
12/19/2019,23:53:00,35
12/20/2019,00:53:00,34
12/20/2019,01:53:00,34
12/20/2019,02:53:00,33
12/20/2019,03:53:00,37
12/20/2019,04:53:00,35
12/20/2019,05:53:00,33
12/20/2019,06:53:00,36
12/20/2019,07:53:00,37
12/20/2019,08:53:00,42
12/20/2019,09:53:00,47
12/20/2019,10:53:00,52
12/20/2019,11:53:00,53
12/20/2019,12:53:00,57
12/20/2019,13:53:00,58
12/20/2019,14:53:00,57
12/20/2019,15:53:00,57
12/20/2019,16:53:00,55
12/20/2019,17:18:00,54
12/20/2019,17:39:00,53
12/20/2019,17:53:00,52
12/20/2019,18:53:00,51
12/20/2019,19:53:00,50
12/20/2019,20:53:00,50
12/20/2019,21:53:00,50
12/20/2019,22:53:00,50
12/20/2019,23:53:00,50
12/21/2019,00:53:00,51
12/21/2019,01:53:00,50
12/21/2019,02:53:00,50
12/21/2019,03:53:00,49
12/21/2019,04:53:00,50
12/21/2019,05:53:00,50
12/21/2019,06:53:00,49
12/21/2019,07:53:00,50
12/21/2019,08:51:00,52
12/21/2019,08:53:00,51
12/21/2019,09:30:00,52
12/21/2019,09:53:00,53
12/21/2019,10:53:00,53
12/21/2019,11:53:00,53
12/21/2019,12:53:00,50
12/21/2019,13:53:00,49
12/21/2019,14:53:00,49
12/21/2019,15:53:00,49
12/21/2019,16:53:00,49
12/21/2019,17:53:00,49
12/21/2019,18:53:00,47
12/21/2019,19:53:00,47
12/21/2019,20:53:00,46
12/21/2019,21:53:00,46
12/21/2019,22:53:00,46
12/21/2019,23:53:00,46
12/22/2019,00:53:00,46
12/22/2019,01:53:00,45
12/22/2019,02:27:00,46
12/22/2019,02:53:00,46
12/22/2019,03:53:00,45
12/22/2019,04:53:00,44
12/22/2019,05:53:00,45
12/22/2019,06:00:00,45
12/22/2019,06:53:00,45
12/22/2019,07:53:00,45
12/22/2019,08:53:00,46
12/22/2019,08:56:00,46
12/22/2019,09:12:00,46
12/22/2019,09:53:00,47
12/22/2019,10:53:00,48
12/22/2019,11:00:00,48
12/22/2019,11:12:00,48
12/22/2019,11:42:00,48
12/22/2019,11:45:00,48
12/22/2019,11:51:00,48
12/22/2019,11:53:00,48
12/22/2019,11:56:00,48
12/22/2019,12:37:00,48
12/22/2019,12:53:00,48
12/22/2019,13:29:00,48
12/22/2019,13:46:00,48
12/22/2019,13:53:00,48
12/22/2019,14:50:00,48
12/22/2019,14:53:00,48
12/22/2019,15:05:00,48
12/22/2019,15:15:00,48
12/22/2019,15:51:00,48
12/22/2019,15:53:00,48
12/22/2019,16:27:00,47
12/22/2019,16:53:00,47
12/22/2019,17:53:00,47
12/22/2019,18:53:00,47
12/22/2019,19:53:00,47
12/22/2019,20:53:00,47
12/22/2019,21:53:00,47
12/22/2019,22:51:00,48
12/22/2019,22:53:00,48
12/22/2019,23:07:00,48
12/22/2019,23:53:00,48
12/23/2019,00:49:00,48
12/23/2019,00:53:00,49
12/23/2019,01:40:00,50
12/23/2019,01:53:00,50
12/23/2019,02:53:00,51
12/23/2019,03:53:00,51
12/23/2019,04:53:00,51
12/23/2019,05:53:00,52
12/23/2019,06:53:00,52
12/23/2019,07:01:00,52
12/23/2019,07:18:00,52
12/23/2019,07:25:00,52
12/23/2019,07:40:00,52
12/23/2019,07:50:00,52
12/23/2019,07:53:00,53
12/23/2019,08:53:00,54
12/23/2019,09:53:00,55
12/23/2019,10:14:00,55
12/23/2019,10:31:00,56
12/23/2019,10:51:00,55
12/23/2019,10:53:00,56
12/23/2019,10:56:00,57
12/23/2019,11:09:00,57
12/23/2019,11:18:00,57
12/23/2019,11:29:00,57
12/23/2019,11:49:00,55
12/23/2019,11:53:00,56
12/23/2019,12:23:00,57
12/23/2019,12:38:00,57
12/23/2019,12:45:00,58
12/23/2019,12:53:00,57
12/23/2019,13:34:00,57
12/23/2019,13:53:00,57
12/23/2019,14:24:00,57
12/23/2019,14:51:00,57
12/23/2019,14:53:00,58
12/23/2019,15:07:00,57
12/23/2019,15:51:00,57
12/23/2019,15:53:00,58
12/23/2019,16:09:00,58
12/23/2019,16:43:00,57
12/23/2019,16:53:00,57
12/23/2019,17:53:00,57
12/23/2019,18:32:00,57
12/23/2019,18:44:00,57
12/23/2019,18:53:00,57
12/23/2019,19:35:00,57
12/23/2019,19:53:00,57
12/23/2019,20:53:00,54
12/23/2019,21:53:00,52
12/23/2019,22:53:00,53
12/23/2019,23:53:00,52
12/24/2019,00:53:00,52
12/24/2019,01:53:00,52
12/24/2019,02:53:00,49
12/24/2019,03:53:00,47
12/24/2019,04:53:00,46
12/24/2019,05:11:00,45
12/24/2019,05:26:00,45
12/24/2019,05:53:00,44
12/24/2019,06:13:00,44
12/24/2019,06:24:00,45
12/24/2019,06:31:00,45
12/24/2019,06:35:00,44
12/24/2019,06:51:00,45
12/24/2019,06:53:00,44
12/24/2019,06:56:00,44
12/24/2019,06:58:00,44
12/24/2019,07:17:00,45
12/24/2019,07:53:00,48
12/24/2019,08:53:00,54
12/24/2019,09:53:00,62
12/24/2019,10:53:00,65
12/24/2019,11:53:00,67
12/24/2019,12:53:00,70
12/24/2019,13:53:00,72
12/24/2019,14:53:00,73
12/24/2019,15:53:00,71
12/24/2019,16:53:00,64
12/24/2019,17:53:00,59
12/24/2019,18:53:00,56
12/24/2019,19:53:00,54
12/24/2019,20:53:00,52
12/24/2019,21:53:00,51
12/24/2019,22:53:00,51
12/24/2019,23:53:00,53
12/25/2019,00:53:00,55
12/25/2019,01:53:00,55
12/25/2019,02:53:00,54
12/25/2019,03:53:00,51
12/25/2019,04:53:00,50
12/25/2019,05:53:00,53
12/25/2019,06:53:00,50
12/25/2019,07:53:00,55
12/25/2019,08:53:00,60
12/25/2019,09:53:00,63
12/25/2019,10:53:00,65
12/25/2019,11:53:00,66
12/25/2019,12:53:00,68
12/25/2019,13:53:00,69
12/25/2019,14:53:00,69
12/25/2019,15:53:00,68
12/25/2019,16:53:00,64
12/25/2019,17:53:00,58
12/25/2019,18:53:00,55
12/25/2019,19:53:00,53
12/25/2019,20:53:00,54
12/25/2019,21:53:00,52
12/25/2019,22:53:00,57
12/25/2019,23:53:00,52
12/26/2019,00:53:00,55
12/26/2019,01:53:00,56
12/26/2019,02:53:00,57
12/26/2019,03:53:00,53
12/26/2019,04:53:00,53
12/26/2019,05:53:00,54
12/26/2019,06:53:00,54
12/26/2019,07:53:00,56
12/26/2019,08:53:00,57
12/26/2019,09:03:00,57
12/26/2019,09:34:00,58
12/26/2019,09:53:00,59
12/26/2019,10:53:00,61
12/26/2019,11:53:00,63
12/26/2019,12:53:00,66
12/26/2019,13:53:00,68
12/26/2019,14:53:00,68
12/26/2019,15:53:00,67
12/26/2019,16:53:00,65
12/26/2019,17:53:00,62
12/26/2019,18:53:00,60
12/26/2019,19:53:00,59
12/26/2019,20:53:00,57
12/26/2019,21:53:00,54
12/26/2019,22:53:00,52
12/26/2019,23:53:00,52
12/27/2019,00:53:00,53
12/27/2019,01:53:00,55
12/27/2019,02:53:00,57
12/27/2019,03:53:00,57
12/27/2019,04:53:00,57
12/27/2019,05:53:00,57
12/27/2019,06:53:00,57
12/27/2019,07:53:00,58
12/27/2019,08:53:00,59
12/27/2019,09:53:00,61
12/27/2019,10:53:00,63
12/27/2019,11:53:00,63
12/27/2019,12:53:00,63
12/27/2019,13:53:00,62
12/27/2019,14:53:00,62
12/27/2019,15:53:00,63
12/27/2019,16:53:00,61
12/27/2019,17:53:00,62
12/27/2019,18:53:00,60
12/27/2019,19:45:00,60
12/27/2019,19:53:00,60
12/27/2019,20:53:00,60
12/27/2019,21:13:00,60
12/27/2019,21:53:00,61
12/27/2019,22:38:00,61
12/27/2019,22:53:00,61
12/27/2019,23:53:00,61
12/28/2019,00:53:00,60
12/28/2019,01:53:00,60
12/28/2019,02:53:00,57
12/28/2019,03:53:00,57
12/28/2019,04:53:00,57
12/28/2019,05:53:00,58
12/28/2019,06:53:00,59
12/28/2019,07:13:00,59
12/28/2019,07:36:00,60
12/28/2019,07:53:00,60
12/28/2019,08:03:00,60
12/28/2019,08:11:00,60
12/28/2019,08:53:00,61
12/28/2019,09:53:00,62
12/28/2019,10:53:00,64
12/28/2019,11:53:00,66
12/28/2019,12:53:00,66
12/28/2019,13:53:00,67
12/28/2019,14:10:00,67
12/28/2019,14:53:00,67
12/28/2019,15:53:00,67
12/28/2019,16:36:00,66
12/28/2019,16:53:00,65
12/28/2019,17:11:00,65
12/28/2019,17:39:00,64
12/28/2019,17:53:00,64
12/28/2019,18:00:00,65
12/28/2019,18:29:00,64
12/28/2019,18:53:00,64
12/28/2019,19:53:00,65
12/28/2019,20:53:00,66
12/28/2019,21:20:00,66
12/28/2019,21:53:00,66
12/28/2019,22:53:00,66
12/28/2019,23:03:00,67
12/28/2019,23:14:00,67
12/28/2019,23:53:00,67
12/29/2019,00:53:00,67
12/29/2019,01:00:00,67
12/29/2019,01:51:00,66
12/29/2019,01:53:00,67
12/29/2019,02:53:00,67
12/29/2019,03:41:00,68
12/29/2019,03:53:00,68
12/29/2019,04:51:00,66
12/29/2019,04:53:00,67
12/29/2019,05:53:00,68
12/29/2019,06:53:00,67
12/29/2019,07:13:00,66
12/29/2019,07:53:00,67
12/29/2019,08:00:00,66
12/29/2019,08:10:00,66
12/29/2019,08:21:00,66
12/29/2019,08:33:00,66
12/29/2019,08:44:00,66
12/29/2019,08:53:00,66
12/29/2019,09:10:00,67
12/29/2019,09:17:00,67
12/29/2019,09:51:00,66
12/29/2019,09:53:00,67
12/29/2019,10:10:00,68
12/29/2019,10:17:00,68
12/29/2019,10:28:00,67
12/29/2019,10:34:00,68
12/29/2019,10:40:00,68
12/29/2019,10:49:00,68
12/29/2019,10:53:00,68
12/29/2019,11:06:00,68
12/29/2019,11:17:00,68
12/29/2019,11:53:00,68
12/29/2019,12:05:00,69
12/29/2019,12:44:00,69
12/29/2019,12:51:00,70
12/29/2019,12:53:00,70
12/29/2019,13:33:00,71
12/29/2019,13:51:00,72
12/29/2019,13:53:00,71
12/29/2019,14:38:00,69
12/29/2019,14:53:00,69
12/29/2019,15:04:00,69
12/29/2019,15:12:00,69
12/29/2019,15:35:00,70
12/29/2019,15:53:00,70
12/29/2019,16:32:00,69
12/29/2019,16:44:00,69
12/29/2019,16:51:00,70
12/29/2019,16:53:00,70
12/29/2019,16:57:00,69
12/29/2019,16:59:00,69
12/29/2019,17:02:00,69
12/29/2019,17:13:00,69
12/29/2019,17:53:00,69
12/29/2019,18:05:00,70
12/29/2019,18:51:00,70
12/29/2019,18:53:00,70
12/29/2019,19:53:00,70
12/29/2019,20:53:00,70
12/29/2019,21:20:00,66
12/29/2019,21:51:00,64
12/29/2019,21:53:00,63
12/29/2019,22:49:00,61
12/29/2019,22:53:00,60
12/29/2019,23:23:00,59
12/29/2019,23:53:00,58
12/30/2019,00:53:00,55
12/30/2019,01:53:00,53
12/30/2019,02:53:00,52
12/30/2019,03:30:00,51
12/30/2019,03:53:00,51
12/30/2019,04:18:00,50
12/30/2019,04:53:00,50
12/30/2019,05:53:00,48
12/30/2019,06:53:00,48
12/30/2019,07:53:00,48
12/30/2019,08:00:00,48
12/30/2019,08:51:00,46
12/30/2019,08:53:00,47
12/30/2019,09:03:00,48
12/30/2019,09:53:00,49
12/30/2019,09:55:00,49
12/30/2019,10:53:00,51
12/30/2019,11:53:00,53
12/30/2019,12:53:00,55
12/30/2019,13:53:00,56
12/30/2019,14:53:00,56
12/30/2019,15:53:00,55
12/30/2019,16:53:00,52
12/30/2019,17:53:00,50
12/30/2019,18:53:00,49
12/30/2019,19:53:00,48
12/30/2019,20:53:00,47
12/30/2019,21:53:00,46
12/30/2019,22:53:00,45
12/30/2019,23:53:00,43
12/31/2019,00:53:00,43
12/31/2019,01:53:00,42
12/31/2019,02:53:00,42
12/31/2019,03:53:00,41
12/31/2019,04:53:00,40
12/31/2019,05:53:00,39
12/31/2019,06:53:00,38
12/31/2019,07:53:00,40
12/31/2019,08:53:00,43
12/31/2019,09:53:00,46
12/31/2019,10:53:00,49
12/31/2019,11:53:00,50
12/31/2019,12:53:00,52
12/31/2019,13:53:00,53
12/31/2019,14:53:00,54
12/31/2019,15:53:00,53
12/31/2019,16:53:00,51
12/31/2019,17:53:00,48
12/31/2019,18:53:00,46
12/31/2019,19:53:00,46
12/31/2019,20:53:00,44
12/31/2019,21:53:00,42
12/31/2019,22:53:00,43
12/31/2019,23:53:00,42
1/1/2020,00:53:00,41
1/1/2020,01:53:00,36
1/1/2020,02:53:00,35
1/1/2020,03:53:00,35
1/1/2020,04:53:00,34
1/1/2020,05:53:00,33
1/1/2020,06:53:00,33
1/1/2020,07:53:00,37
1/1/2020,08:53:00,45
1/1/2020,09:53:00,47
1/1/2020,10:53:00,51
1/1/2020,11:53:00,53
1/1/2020,12:53:00,53
1/1/2020,13:53:00,55
1/1/2020,14:53:00,55
1/1/2020,15:53:00,54
1/1/2020,16:53:00,52
1/1/2020,17:53:00,52
1/1/2020,18:53:00,50
1/1/2020,19:53:00,51
1/1/2020,20:53:00,51
1/1/2020,21:53:00,51
1/1/2020,22:53:00,51
1/1/2020,23:53:00,51
1/2/2020,00:53:00,51
1/2/2020,01:53:00,51
1/2/2020,02:53:00,51
1/2/2020,03:53:00,47
1/2/2020,04:16:00,46
1/2/2020,04:35:00,46
1/2/2020,04:53:00,46
1/2/2020,05:53:00,47
